DateTime,Year,Month,Day,Parma,Lucky
7/18/1973,1973,7,18,645,576.58
7/19/1973,1973,7,19,686,1100.91
7/20/1973,1973,7,20,761,803.71
7/21/1973,1973,7,21,842,1338.21
7/22/1973,1973,7,22,974,1218.04
7/23/1973,1973,7,23,1020,161.79
7/24/1973,1973,7,24,956,1475.29
7/25/1973,1973,7,25,854,1014.67
7/26/1973,1973,7,26,696,85.58
7/27/1973,1973,7,27,655,760.58
7/28/1973,1973,7,28,640,1128.54
7/29/1973,1973,7,29,650,1022.58
7/30/1973,1973,7,30,691,901.58
7/31/1973,1973,7,31,666,674.79
8/1/1973,1973,8,1,630,1027.21
8/2/1973,1973,8,2,567,865.62
8/3/1973,1973,8,3,591,911
8/4/1973,1973,8,4,645,1183.25
8/5/1973,1973,8,5,655,517.75
8/6/1973,1973,8,6,666,694.37
8/7/1973,1973,8,7,640,578.5
8/8/1973,1973,8,8,671,593.87
8/9/1973,1973,8,9,681,780.75
8/10/1973,1973,8,10,625,604.37
8/11/1973,1973,8,11,620,649.75
8/12/1973,1973,8,12,635,644.87
8/13/1973,1973,8,13,681,619.75
8/14/1973,1973,8,14,572,801.25
8/15/1973,1973,8,15,543,544.12
8/16/1973,1973,8,16,538,700.25
8/17/1973,1973,8,17,525,609.41
8/18/1973,1973,8,18,567,539.16
8/19/1973,1973,8,19,606,529.41
8/20/1973,1973,8,20,676,560.16
8/21/1973,1973,8,21,611,616.04
8/22/1973,1973,8,22,611,606.12
8/23/1973,1973,8,23,616,560.75
8/24/1973,1973,8,24,655,581.41
8/25/1973,1973,8,25,778,546.79
8/26/1973,1973,8,26,908,673.5
8/27/1973,1973,8,27,926,603.83
8/28/1973,1973,8,28,866,499.21
8/29/1973,1973,8,29,806,666.25
8/30/1973,1973,8,30,783,827.92
8/31/1973,1973,8,31,766,531.12
9/1/1973,1973,9,1,806,446.25
9/2/1973,1973,9,2,878,694.12
9/3/1973,1973,9,3,908,649.58
9/4/1973,1973,9,4,848,493.79
9/5/1973,1973,9,5,794,691
9/6/1973,1973,9,6,750,686.21
9/7/1973,1973,9,7,750,595.71
9/8/1973,1973,9,8,836,405.46
9/9/1973,1973,9,9,842,819.79
9/10/1973,1973,9,10,711,648.87
9/11/1973,1973,9,11,685,649.29
9/12/1973,1973,9,12,654,624.5
9/13/1973,1973,9,13,638,574.17
9/14/1973,1973,9,14,643,518.87
9/15/1973,1973,9,15,659,589.54
9/16/1973,1973,9,16,717,614.75
9/17/1973,1973,9,17,728,635.08
9/18/1973,1973,9,18,695,105.87
9/19/1973,1973,9,19,680,473.92
9/20/1973,1973,9,20,739,1381.5
9/21/1973,1973,9,21,832,1286.37
9/22/1973,1973,9,22,880,913.71
9/23/1973,1973,9,23,925,848.33
9/24/1973,1973,9,24,977,884.21
9/25/1973,1973,9,25,1330,1067.12
9/26/1973,1973,9,26,1330,942.42
9/27/1973,1973,9,27,1250,847.29
9/28/1973,1973,9,28,1230,913.17
9/29/1973,1973,9,29,1220,1568.83
9/30/1973,1973,9,30,1200,-9.13
10/1/1973,1973,10,1,1210,924
10/2/1973,1973,10,2,1130,772.33
10/3/1973,1973,10,3,1110,773.33
10/4/1973,1973,10,4,1220,728.46
10/5/1973,1973,10,5,1160,902.21
10/6/1973,1973,10,6,1230,772.29
10/7/1973,1973,10,7,1070,489.96
10/8/1973,1973,10,8,1090,1518.46
10/9/1973,1973,10,9,1040,754.88
10/10/1973,1973,10,10,1040,709.96
10/11/1973,1973,10,11,1040,846.08
10/12/1973,1973,10,12,998,780.54
10/13/1973,1973,10,13,962,730.13
10/14/1973,1973,10,14,938,830.96
10/15/1973,1973,10,15,962,704.92
10/16/1973,1973,10,16,998,725.08
10/17/1973,1973,10,17,980,704.92
10/18/1973,1973,10,18,962,629.29
10/19/1973,1973,10,19,980,624.25
10/20/1973,1973,10,20,1120,715
10/21/1973,1973,10,21,1160,684.75
10/22/1973,1973,10,22,1110,624.25
10/23/1973,1973,10,23,1110,810.79
10/24/1973,1973,10,24,1110,810.79
10/25/1973,1973,10,25,1120,997.33
10/26/1973,1973,10,26,1090,825.92
10/27/1973,1973,10,27,1070,800.71
10/28/1973,1973,10,28,1060,825.92
10/29/1973,1973,10,29,1040,841.04
10/30/1973,1973,10,30,1020,790.63
10/31/1973,1973,10,31,1020,854.46
11/1/1973,1973,11,1,1020,1345.21
11/2/1973,1973,11,2,998,977.17
11/3/1973,1973,11,3,1010,815.83
11/4/1973,1973,11,4,1010,825.92
11/5/1973,1973,11,5,1010,1108.25
11/6/1973,1973,11,6,1020,1103.21
11/7/1973,1973,11,7,992,1350.25
11/8/1973,1973,11,8,1080,1486.38
11/9/1973,1973,11,9,1070,1526.71
11/10/1973,1973,11,10,1030,1698.13
11/11/1973,1973,11,11,1020,1940.13
11/12/1973,1973,11,12,998,3296.34
11/13/1973,1973,11,13,986,3608.92
11/14/1973,1973,11,14,1000,2545.13
11/15/1973,1973,11,15,1020,2419.08
11/16/1973,1973,11,16,1010,2005.67
11/17/1973,1973,11,17,1020,2323.29
11/18/1973,1973,11,18,1040,1834.25
11/19/1973,1973,11,19,1040,1793.92
11/20/1973,1973,11,20,1000,1602.33
11/21/1973,1973,11,21,1020,1541.83
11/22/1973,1973,11,22,1010,1526.71
11/23/1973,1973,11,23,992,1340.17
11/24/1973,1973,11,24,1000,1486.38
11/25/1973,1973,11,25,1000,1345.21
11/26/1973,1973,11,26,998,1224.21
11/27/1973,1973,11,27,992,1275.58
11/28/1973,1973,11,28,986,1265.42
11/29/1973,1973,11,29,986,1319.21
11/30/1973,1973,11,30,998,1408.04
12/1/1973,1973,12,1,992,1382.25
12/2/1973,1973,12,2,968,1326.79
12/3/1973,1973,12,3,950,1003.54
12/4/1973,1973,12,4,944,1678.88
12/5/1973,1973,12,5,944,1063.79
12/6/1973,1973,12,6,938,1225.13
12/7/1973,1973,12,7,950,1281
12/8/1973,1973,12,8,950,1215.88
12/9/1973,1973,12,9,926,1236.04
12/10/1973,1973,12,10,914,948.67
12/11/1973,1973,12,11,938,1573.25
12/12/1973,1973,12,12,956,957.92
12/13/1973,1973,12,13,944,1426.79
12/14/1973,1973,12,14,932,1260.42
12/15/1973,1973,12,15,926,1139.42
12/16/1973,1973,12,16,926,1328.88
12/17/1973,1973,12,17,950,2007.63
12/18/1973,1973,12,18,980,1916.67
12/19/1973,1973,12,19,950,1604.08
12/20/1973,1973,12,20,932,1578.88
12/21/1973,1973,12,21,962,1664.58
12/22/1973,1973,12,22,1010,1775.5
12/23/1973,1973,12,23,1090,1825.92
12/24/1973,1973,12,24,1050,1548.63
12/25/1973,1973,12,25,1010,1740.21
12/26/1973,1973,12,26,992,1331.83
12/27/1973,1973,12,27,1000,1679.71
12/28/1973,1973,12,28,1120,1583.92
12/29/1973,1973,12,29,1190,1488.13
12/30/1973,1973,12,30,1170,1599.04
12/31/1973,1973,12,31,1090,1377.21
1/1/1974,1974,1,1,1060,1276.38
1/2/1974,1974,1,2,1010,595.75
1/3/1974,1974,1,3,986,928.5
1/4/1974,1974,1,4,968,838.54
1/5/1974,1974,1,5,992,1037.67
1/6/1974,1974,1,6,1010,1370.42
1/7/1974,1974,1,7,932,1012.46
1/8/1974,1974,1,8,908,1032.63
1/9/1974,1974,1,9,902,1148.58
1/10/1974,1974,1,10,878,730.13
1/11/1974,1974,1,11,878,780.54
1/12/1974,1974,1,12,890,1219.17
1/13/1974,1974,1,13,902,1703.17
1/14/1974,1974,1,14,938,1471.25
1/15/1974,1974,1,15,1470,2373.71
1/16/1974,1974,1,16,1220,4334.92
1/17/1974,1974,1,17,1040,5746.59
1/18/1974,1974,1,18,992,4662.71
1/19/1974,1974,1,19,1110,4106.46
1/20/1974,1974,1,20,1310,4106.46
1/21/1974,1974,1,21,1280,3546.84
1/22/1974,1974,1,22,1220,2578.08
1/23/1974,1974,1,23,1040,2752.33
1/24/1974,1974,1,24,890,2575.71
1/25/1974,1974,1,25,860,2244.92
1/26/1974,1974,1,26,866,2545.42
1/27/1974,1974,1,27,848,2273.17
1/28/1974,1974,1,28,878,1648
1/29/1974,1974,1,29,866,2101.33
1/30/1974,1974,1,30,908,1719.83
1/31/1974,1974,1,31,962,1272.04
2/1/1974,1974,2,1,1160,2680.13
2/2/1974,1974,2,2,1080,2269.67
2/3/1974,1974,2,3,1100,1805.83
2/4/1974,1974,2,4,1110,1361.08
2/5/1974,1974,2,5,1160,1587.38
2/6/1974,1974,2,6,1150,1279.83
2/7/1974,1974,2,7,1060,1425.13
2/8/1974,1974,2,8,1070,1414.29
2/9/1974,1974,2,9,1190,1852.92
2/10/1974,1974,2,10,1190,1500
2/11/1974,1974,2,11,1190,1071.46
2/12/1974,1974,2,12,1190,1454.63
2/13/1974,1974,2,13,1190,1691.58
2/14/1974,1974,2,14,1190,1445.42
2/15/1974,1974,2,15,1630,1401.62
2/16/1974,1974,2,16,2790,2244.62
2/17/1974,1974,2,17,3210,1700.12
2/18/1974,1974,2,18,3230,1236.29
2/19/1974,1974,2,19,3290,1687.79
2/20/1974,1974,2,20,3590,1623.96
2/21/1974,1974,2,21,3960,1555.67
2/22/1974,1974,2,22,4820,1238.04
2/23/1974,1974,2,23,5200,2019.5
2/24/1974,1974,2,24,5250,380.96
2/25/1974,1974,2,25,5220,2135.46
2/26/1974,1974,2,26,5230,1656.5
2/27/1974,1974,2,27,5250,1641.37
2/28/1974,1974,2,28,5270,1495.17
3/1/1974,1974,3,1,5270,1529.3
3/2/1974,1974,3,2,5330,3427.38
3/3/1974,1974,3,3,4160,4713.01
3/4/1974,1974,3,4,3050,2789.58
3/5/1974,1974,3,5,4390,1999.33
3/6/1974,1974,3,6,5180,2271.58
3/7/1974,1974,3,7,5270,2352.25
3/8/1974,1974,3,8,5300,1727.08
3/9/1974,1974,3,9,5280,2518.62
3/10/1974,1974,3,10,5270,2432.92
3/11/1974,1974,3,11,5280,1631.29
3/12/1974,1974,3,12,5330,3148.83
3/13/1974,1974,3,13,5380,3360.58
3/14/1974,1974,3,14,5320,3315.21
3/15/1974,1974,3,15,5380,3032.87
3/16/1974,1974,3,16,5350,3834.5
3/17/1974,1974,3,17,5370,4898.29
3/18/1974,1974,3,18,5380,6128.46
3/19/1974,1974,3,19,5370,6385.58
3/20/1974,1974,3,20,5330,5831
3/21/1974,1974,3,21,5330,5195.75
3/22/1974,1974,3,22,5330,4505.04
3/23/1974,1974,3,23,5320,5347
3/24/1974,1974,3,24,5320,4953.75
3/25/1974,1974,3,25,5320,5016.54
3/26/1974,1974,3,26,5640,6078.92
3/27/1974,1974,3,27,5800,6890.63
3/28/1974,1974,3,28,5800,8272.04
3/29/1974,1974,3,29,5820,7883.83
3/30/1974,1974,3,30,5850,9209.79
3/31/1974,1974,3,31,5800,9270.29
4/1/1974,1974,4,1,5840,8645.13
4/2/1974,1974,4,2,5840,5932.71
4/3/1974,1974,4,3,5710,7026.75
4/4/1974,1974,4,4,5680,5680.63
4/5/1974,1974,4,5,5960,5191.04
4/6/1974,1974,4,6,6340,5775.42
4/7/1974,1974,4,7,6750,6500
4/8/1974,1974,4,8,6920,6730.33
4/9/1974,1974,4,9,6840,7189.92
4/10/1974,1974,4,10,6860,7016
4/11/1974,1974,4,11,6830,7740.58
4/12/1974,1974,4,12,6840,8083.17
4/13/1974,1974,4,13,6840,7367.25
4/14/1974,1974,4,14,6860,7528.58
4/15/1974,1974,4,15,6770,8344.17
4/16/1974,1974,4,16,6670,9083.63
4/17/1974,1974,4,17,6670,10236.25
4/18/1974,1974,4,18,6670,11625.83
4/19/1974,1974,4,19,6620,13097
4/20/1974,1974,4,20,6660,13730.84
4/21/1974,1974,4,21,6710,13533.54
4/22/1974,1974,4,22,6710,13698.17
4/23/1974,1974,4,23,6560,15279.25
4/24/1974,1974,4,24,6360,17307.96
4/25/1974,1974,4,25,6270,17824.67
4/26/1974,1974,4,26,6270,15760.96
4/27/1974,1974,4,27,6340,13314.92
4/28/1974,1974,4,28,6410,11338.58
4/29/1974,1974,4,29,6710,10329.42
4/30/1974,1974,4,30,6470,11184.83
5/1/1974,1974,5,1,6430,11930.5
5/2/1974,1974,5,2,6400,12862.88
5/3/1974,1974,5,3,6360,13099.67
5/4/1974,1974,5,4,6290,13487.88
5/5/1974,1974,5,5,6300,14511.34
5/6/1974,1974,5,6,6320,15746.54
5/7/1974,1974,5,7,6290,15302.21
5/8/1974,1974,5,8,6470,19350.51
5/9/1974,1974,5,9,6300,19403.5
5/10/1974,1974,5,10,4770,19943.02
5/11/1974,1974,5,11,4900,14510.5
5/12/1974,1974,5,12,6340,12826.58
5/13/1974,1974,5,13,6640,11677.08
5/14/1974,1974,5,14,6690,10124.25
5/15/1974,1974,5,15,6710,9080.62
5/16/1974,1974,5,16,6810,8193.29
5/17/1974,1974,5,17,6860,7512.67
5/18/1974,1974,5,18,6900,7114.37
5/19/1974,1974,5,19,6860,6700.96
5/20/1974,1974,5,20,6920,6524.5
5/21/1974,1974,5,21,6900,6423.66
5/22/1974,1974,5,22,6840,6413.58
5/23/1974,1974,5,23,6710,7195.04
5/24/1974,1974,5,24,6670,7914.46
5/25/1974,1974,5,25,6360,9532.79
5/26/1974,1974,5,26,5850,11761.21
5/27/1974,1974,5,27,5850,15749.17
5/28/1974,1974,5,28,5800,16868.42
5/29/1974,1974,5,29,5800,15648.34
5/30/1974,1974,5,30,5890,13364.46
5/31/1974,1974,5,31,5910,12144.38
6/1/1974,1974,6,1,5960,12401.5
6/2/1974,1974,6,2,5940,13061.96
6/3/1974,1974,6,3,5930,14557.04
6/4/1974,1974,6,4,5460,15248.3
6/5/1974,1974,6,5,5470,16241.5
6/6/1974,1974,6,6,5870,14870.17
6/7/1974,1974,6,7,5760,12706.75
6/8/1974,1974,6,8,5370,10865.33
6/9/1974,1974,6,9,4920,10023.38
6/10/1974,1974,6,10,4730,10300.67
6/11/1974,1974,6,11,4340,11571.17
6/12/1974,1974,6,12,4180,13431.54
6/13/1974,1974,6,13,4060,15357.46
6/14/1974,1974,6,14,3970,16748.96
6/15/1974,1974,6,15,3930,20313.63
6/16/1974,1974,6,16,4390,14416.63
6/17/1974,1974,6,17,5150,19026.26
6/18/1974,1974,6,18,5440,16949.09
6/19/1974,1974,6,19,5420,15992.04
6/20/1974,1974,6,20,5930,14994.67
6/21/1974,1974,6,21,6410,12544.42
6/22/1974,1974,6,22,6430,11848.67
6/23/1974,1974,6,23,6430,11495.75
6/24/1974,1974,6,24,6410,11813.38
6/25/1974,1974,6,25,6320,11410.04
6/26/1974,1974,6,26,6340,10527.75
6/27/1974,1974,6,27,6410,9203.75
6/28/1974,1974,6,28,5750,8215.83
6/29/1974,1974,6,29,4610,8073.13
6/30/1974,1974,6,30,4320,8022.71
7/1/1974,1974,7,1,4320,4641.46
7/2/1974,1974,7,2,3540,9142.38
7/3/1974,1974,7,3,1730,7319.17
7/4/1974,1974,7,4,1140,5604.42
7/5/1974,1974,7,5,1140,5317.46
7/6/1974,1974,7,6,1100,5197.46
7/7/1974,1974,7,7,1100,5116.79
7/8/1974,1974,7,8,1150,4768.92
7/9/1974,1974,7,9,1470,4568.08
7/10/1974,1974,7,10,1890,4469.08
7/11/1974,1974,7,11,1930,4303.38
7/12/1974,1974,7,12,1850,3910.96
7/13/1974,1974,7,13,1730,3749.46
7/14/1974,1974,7,14,1620,3295.46
7/15/1974,1974,7,15,1460,3683.67
7/16/1974,1974,7,16,1210,3522.08
7/17/1974,1974,7,17,980,3224.46
7/18/1974,1974,7,18,854,3067.58
7/19/1974,1974,7,19,842,2946.58
7/20/1974,1974,7,20,794,2931.62
7/21/1974,1974,7,21,795,2719.87
7/22/1974,1974,7,22,884,2604.17
7/23/1974,1974,7,23,767,2503.5
7/24/1974,1974,7,24,756,2221.17
7/25/1974,1974,7,25,707,2175.79
7/26/1974,1974,7,26,740,2059.83
7/27/1974,1974,7,27,789,2054.62
7/28/1974,1974,7,28,783,1928.5
7/29/1974,1974,7,29,890,1898.25
7/30/1974,1974,7,30,842,1857.92
7/31/1974,1974,7,31,756,1656.25
8/1/1974,1974,8,1,762,1732.04
8/2/1974,1974,8,2,800,1671.62
8/3/1974,1974,8,3,806,1706.92
8/4/1974,1974,8,4,818,1469.96
8/5/1974,1974,8,5,854,1646.42
8/6/1974,1974,8,6,825,1404.42
8/7/1974,1974,8,7,908,1107.21
8/8/1974,1974,8,8,914,1268.62
8/9/1974,1974,8,9,908,1303.91
8/10/1974,1974,8,10,962,1218.62
8/11/1974,1974,8,11,950,1410.46
8/12/1974,1974,8,12,872,1269.29
8/13/1974,1974,8,13,806,1521.37
8/14/1974,1974,8,14,794,1456.25
8/15/1974,1974,8,15,806,1612.79
8/16/1974,1974,8,16,789,1194.33
8/17/1974,1974,8,17,818,1189.29
8/18/1974,1974,8,18,783,1325.42
8/19/1974,1974,8,19,789,962.25
8/20/1974,1974,8,20,772,1067.96
8/21/1974,1974,8,21,783,1214.42
8/22/1974,1974,8,22,770,1189.29
8/23/1974,1974,8,23,770,1022.91
8/24/1974,1974,8,24,772,1148.96
8/25/1974,1974,8,25,776,1295.17
8/26/1974,1974,8,26,780,765.79
8/27/1974,1974,8,27,784,952.5
8/28/1974,1974,8,28,788,892.25
8/29/1974,1974,8,29,794,529.5
8/30/1974,1974,8,30,806,827.21
8/31/1974,1974,8,31,836,746.62
9/1/1974,1974,9,1,848,993.83
9/2/1974,1974,9,2,854,731.75
9/3/1974,1974,9,3,812,706.54
9/4/1974,1974,9,4,818,822.5
9/5/1974,1974,9,5,831,721.83
9/6/1974,1974,9,6,866,742.33
9/7/1974,1974,9,7,950,445.04
9/8/1974,1974,9,8,986,677.21
9/9/1974,1974,9,9,980,944.75
9/10/1974,1974,9,10,938,1060.87
9/11/1974,1974,9,11,962,1026.08
9/12/1974,1974,9,12,992,1177.83
9/13/1974,1974,9,13,1020,1279.42
9/14/1974,1974,9,14,1050,846.67
9/15/1974,1974,9,15,1020,998.17
9/16/1974,1974,9,16,986,998.67
9/17/1974,1974,9,17,920,747.42
9/18/1974,1974,9,18,884,959.75
9/19/1974,1974,9,19,890,939.83
9/20/1974,1974,9,20,854,909.58
9/21/1974,1974,9,21,860,934.79
9/22/1974,1974,9,22,830,1081
9/23/1974,1974,9,23,806,783.71
9/24/1974,1974,9,24,778,945.04
9/25/1974,1974,9,25,755,970.25
9/26/1974,1974,9,26,778,950.33
9/27/1974,1974,9,27,784,849.58
9/28/1974,1974,9,28,800,925.54
9/29/1974,1974,9,29,872,749.25
9/30/1974,1974,9,30,854,1092.75
10/1/1974,1974,10,1,842,1090
10/2/1974,1974,10,2,830,956.87
10/3/1974,1974,10,3,800,916.54
10/4/1974,1974,10,4,860,840.92
10/5/1974,1974,10,5,926,961.92
10/6/1974,1974,10,6,938,1027.46
10/7/1974,1974,10,7,998,896.37
10/8/1974,1974,10,8,1020,1028.5
10/9/1974,1974,10,9,1040,1180.17
10/10/1974,1974,10,10,1230,1387.29
10/11/1974,1974,10,11,1450,1301.54
10/12/1974,1974,10,12,1270,1208
10/13/1974,1974,10,13,1150,981.33
10/14/1974,1974,10,14,1030,941
10/15/1974,1974,10,15,1080,1339.29
10/16/1974,1974,10,16,1140,785.12
10/17/1974,1974,10,17,1070,896.04
10/18/1974,1974,10,18,1040,1329.63
10/19/1974,1974,10,19,1190,1279.13
10/20/1974,1974,10,20,1280,956.92
10/21/1974,1974,10,21,1240,952.92
10/22/1974,1974,10,22,1240,1101.58
10/23/1974,1974,10,23,1180,814.17
10/24/1974,1974,10,24,1290,982.13
10/25/1974,1974,10,25,1280,951.88
10/26/1974,1974,10,26,1190,820.79
10/27/1974,1974,10,27,1140,961.96
10/28/1974,1974,10,28,1150,1037.58
10/29/1974,1974,10,29,1200,1118.25
10/30/1974,1974,10,30,1160,866.17
10/31/1974,1974,10,31,1130,936.08
11/1/1974,1974,11,1,1170,875.58
11/2/1974,1974,11,2,1180,870.54
11/3/1974,1974,11,3,1160,1001.63
11/4/1974,1974,11,4,1150,956.25
11/5/1974,1974,11,5,1150,845.33
11/6/1974,1974,11,6,1150,900.79
11/7/1974,1974,11,7,1140,719.29
11/8/1974,1974,11,8,1150,886.75
11/9/1974,1974,11,9,1090,828.17
11/10/1974,1974,11,10,1080,953.79
11/11/1974,1974,11,11,1060,772.29
11/12/1974,1974,11,12,1050,1219.75
11/13/1974,1974,11,13,1050,912.21
11/14/1974,1974,11,14,1060,816.42
11/15/1974,1974,11,15,1060,967.67
11/16/1974,1974,11,16,1060,846.67
11/17/1974,1974,11,17,1070,846.67
11/18/1974,1974,11,18,1070,1088.67
11/19/1974,1974,11,19,1050,1623.08
11/20/1974,1974,11,20,1120,885.67
11/21/1974,1974,11,21,1070,815.08
11/22/1974,1974,11,22,1050,845.33
11/23/1974,1974,11,23,1030,1077.25
11/24/1974,1974,11,24,1020,729.38
11/25/1974,1974,11,25,1030,1021.79
11/26/1974,1974,11,26,1020,900.79
11/27/1974,1974,11,27,1020,714.25
11/28/1974,1974,11,28,1030,1001.63
11/29/1974,1974,11,29,1000,734.42
11/30/1974,1974,11,30,1020,689.04
12/1/1974,1974,12,1,1020,794.92
12/2/1974,1974,12,2,1020,457.13
12/3/1974,1974,12,3,1030,895.75
12/4/1974,1974,12,4,1040,1203.29
12/5/1974,1974,12,5,1030,1162.96
12/6/1974,1974,12,6,1020,971.38
12/7/1974,1974,12,7,1020,1082.29
12/8/1974,1974,12,8,1020,936.08
12/9/1974,1974,12,9,1010,623.5
12/10/1974,1974,12,10,1150,936.08
12/11/1974,1974,12,11,1030,326.04
12/12/1974,1974,12,12,1040,1268.83
12/13/1974,1974,12,13,1060,1087.33
12/14/1974,1974,12,14,1000,789.88
12/15/1974,1974,12,15,1040,835.25
12/16/1974,1974,12,16,1020,764.67
12/17/1974,1974,12,17,1040,941.13
12/18/1974,1974,12,18,1020,910.88
12/19/1974,1974,12,19,1000,845.33
12/20/1974,1974,12,20,1050,1077.25
12/21/1974,1974,12,21,1120,1112.54
12/22/1974,1974,12,22,1040,1117.58
12/23/1974,1974,12,23,1000,436.96
12/24/1974,1974,12,24,992,704.17
12/25/1974,1974,12,25,1000,1016.75
12/26/1974,1974,12,26,986,815.08
12/27/1974,1974,12,27,992,825.17
12/28/1974,1974,12,28,1000,799.96
12/29/1974,1974,12,29,974,618.46
12/30/1974,1974,12,30,968,951.21
12/31/1974,1974,12,31,944,411.75
1/1/1975,1975,1,1,908,1188.17
1/2/1975,1975,1,2,938,739.46
1/3/1975,1975,1,3,968,578.13
1/4/1975,1975,1,4,980,900.79
1/5/1975,1975,1,5,986,1162.96
1/6/1975,1975,1,6,986,971.38
1/7/1975,1975,1,7,1000,1132.71
1/8/1975,1975,1,8,1000,1021.79
1/9/1975,1975,1,9,1020,810.04
1/10/1975,1975,1,10,1000,840.29
1/11/1975,1975,1,11,986,784.83
1/12/1975,1975,1,12,950,1047
1/13/1975,1975,1,13,968,1132.71
1/14/1975,1975,1,14,956,774.75
1/15/1975,1975,1,15,944,1001.63
1/16/1975,1975,1,16,944,1117.58
1/17/1975,1975,1,17,944,895.75
1/18/1975,1975,1,18,950,1062.13
1/19/1975,1975,1,19,944,1112.54
1/20/1975,1975,1,20,944,1021.79
1/21/1975,1975,1,21,920,1047
1/22/1975,1975,1,22,902,890.71
1/23/1975,1975,1,23,902,920.96
1/24/1975,1975,1,24,902,941.13
1/25/1975,1975,1,25,908,1450.33
1/26/1975,1975,1,26,932,1687.29
1/27/1975,1975,1,27,914,1309.17
1/28/1975,1975,1,28,884,1137.75
1/29/1975,1975,1,29,878,946.17
1/30/1975,1975,1,30,872,356.29
1/31/1975,1975,1,31,860,744.5
2/1/1975,1975,2,1,884,890.71
2/2/1975,1975,2,2,914,981.46
2/3/1975,1975,2,3,914,976.42
2/4/1975,1975,2,4,902,1294.04
2/5/1975,1975,2,5,890,850.38
2/6/1975,1975,2,6,878,805
2/7/1975,1975,2,7,872,911.5
2/8/1975,1975,2,8,866,1043.29
2/9/1975,1975,2,9,950,1248.67
2/10/1975,1975,2,10,986,1006.67
2/11/1975,1975,2,11,1030,939.46
2/12/1975,1975,2,12,1190,1770.5
2/13/1975,1975,2,13,1090,2046.33
2/14/1975,1975,2,14,1090,1544.46
2/15/1975,1975,2,15,944,1492.58
2/16/1975,1975,2,16,842,1313.38
2/17/1975,1975,2,17,1120,1093.83
2/18/1975,1975,2,18,1060,920.54
2/19/1975,1975,2,19,1030,1332.5
2/20/1975,1975,2,20,1030,1289.42
2/21/1975,1975,2,21,968,1037.54
2/22/1975,1975,2,22,896,806.29
2/23/1975,1975,2,23,860,1173.04
2/24/1975,1975,2,24,926,376.46
2/25/1975,1975,2,25,932,978.33
2/26/1975,1975,2,26,962,964.71
2/27/1975,1975,2,27,980,1179.83
2/28/1975,1975,2,28,1080,1462.17
3/1/1975,1975,3,1,1160,1825.17
3/2/1975,1975,3,2,1140,2178.08
3/3/1975,1975,3,3,1150,1623.5
3/4/1975,1975,3,4,1570,1949.58
3/5/1975,1975,3,5,1860,2191.58
3/6/1975,1975,3,6,1860,2050.42
3/7/1975,1975,3,7,1830,2050.42
3/8/1975,1975,3,8,1860,2857.08
3/9/1975,1975,3,9,1900,2907.5
3/10/1975,1975,3,10,1870,2554.58
3/11/1975,1975,3,11,2250,2403.33
3/12/1975,1975,3,12,2430,2176.46
3/13/1975,1975,3,13,2050,1994.96
3/14/1975,1975,3,14,1810,1682.37
3/15/1975,1975,3,15,1770,2393.25
3/16/1975,1975,3,16,1760,2186.54
3/17/1975,1975,3,17,1770,2146.21
3/18/1975,1975,3,18,2070,2467.38
3/19/1975,1975,3,19,2140,3216.67
3/20/1975,1975,3,20,2170,3115.83
3/21/1975,1975,3,21,2070,2112.54
3/22/1975,1975,3,22,2810,2336.13
3/23/1975,1975,3,23,3610,2080.75
3/24/1975,1975,3,24,4350,2351.37
3/25/1975,1975,3,25,4740,3163.08
3/26/1975,1975,3,26,4920,2522.79
3/27/1975,1975,3,27,4760,2336.25
3/28/1975,1975,3,28,4730,1907.71
3/29/1975,1975,3,29,4710,1706.04
3/30/1975,1975,3,30,5340,2262.37
3/31/1975,1975,3,31,5590,2035.5
4/1/1975,1975,4,1,5640,1511.16
4/2/1975,1975,4,2,5910,2081.75
4/3/1975,1975,4,3,6120,1940.58
4/4/1975,1975,4,4,6180,1522.12
4/5/1975,1975,4,5,6340,1729.71
4/6/1975,1975,4,6,6730,2043.16
4/7/1975,1975,4,7,6960,1997.79
4/8/1975,1975,4,8,7000,1907.04
4/9/1975,1975,4,9,7000,1619.66
4/10/1975,1975,4,10,7000,1860.41
4/11/1975,1975,4,11,6980,1731.46
4/12/1975,1975,4,12,6940,2172.62
4/13/1975,1975,4,13,6920,2555.79
4/14/1975,1975,4,14,6920,3527.16
4/15/1975,1975,4,15,6920,3571.71
4/16/1975,1975,4,16,6980,3717.08
4/17/1975,1975,4,17,6830,3888.5
4/18/1975,1975,4,18,6790,3943.96
4/19/1975,1975,4,19,6870,4119.58
4/20/1975,1975,4,20,6940,4381.75
4/21/1975,1975,4,21,6920,4744.75
4/22/1975,1975,4,22,6910,5082.54
4/23/1975,1975,4,23,6890,5395.12
4/24/1975,1975,4,24,6920,5460.67
4/25/1975,1975,4,25,6940,5763.17
4/26/1975,1975,4,26,6960,5279.17
4/27/1975,1975,4,27,7060,4921.21
4/28/1975,1975,4,28,6980,4336.37
4/29/1975,1975,4,29,6920,4054.04
4/30/1975,1975,4,30,6920,4170
5/1/1975,1975,5,1,6910,4144.79
5/2/1975,1975,5,2,6890,4822.92
5/3/1975,1975,5,3,6890,6545.5
5/4/1975,1975,5,4,7020,6731.62
5/5/1975,1975,5,5,6980,5909.83
5/6/1975,1975,5,6,6870,5330.04
5/7/1975,1975,5,7,6850,4487.25
